99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 162 -2639 9 -999 162 3701  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 163 -2655 9 -999 163 3724  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 164 -2671 9 -999 164 3747  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 165 -2688 9 -999 165 3770  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 166 -2704 9 -999 166 3793  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 167 -2720 9 -999 167 3815  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 168 -2737 9 -999 168 3838  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 169 -2753 9 -999 169 3861  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 170 -2769 9 -999 170 3884  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 171 -2785 9 -999 171 3907  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 172 -2802 9 -999 172 3930  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 173 -2818 9 -999 173 3953  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 174 -2834 9 -999 174 3975  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 175 -2851 9 -999 175 3998  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 176 -2867 9 -999 176 4021  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 177 -2883 9 -999 177 4044  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 178 -2899 9 -999 178 4067  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 179 -2916 9 -999 179 4090  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 180 -2932 9 -999 180 4113  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 181 -2948 9 -999 181 4135  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 182 -2965 9 -999 182 4158  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 183 -2981 9 -999 183 4181  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 184 -2997 9 -999 184 4204  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 185 -3014 9 -999 185 4227  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 186 -3030 9 -999 186 4250  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 187 -3046 9 -999 187 4272  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 188 -3062 9 -999 188 4295  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 189 -3079 9 -999 189 4318  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 190 -3095 9 -999 190 4341  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 191 -3111 9 -999 191 4364  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 192 -3128 9 -999 192 4387  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 193 -3144 9 -999 193 4410  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 194 -3160 9 -999 194 4432  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 195 -3176 9 -999 195 4455  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 196 -3193 9 -999 196 4478  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 197 -3209 9 -999 197 4501  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 198 -3225 9 -999 198 4524  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 199 -3242 9 -999 199 4547  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 200 -3258 9 -999 200 4570  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 201 -3274 9 -999 201 4592  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 202 -3290 9 -999 202 4615  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 203 -3307 9 -999 203 4638  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 204 -3323 9 -999 204 4661  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 205 -3339 9 -999 205 4684  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 206 -3356 9 -999 206 4707  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 207 -3372 9 -999 207 4729  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 208 -3388 9 -999 208 4752  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 209 -3405 9 -999 209 4775  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 210 -3421 9 -999 210 4798  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 211 -3437 9 -999 211 4821  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 212 -3453 9 -999 212 4844  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 213 -3470 9 -999 213 4867  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 214 -3486 9 -999 214 4889  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 215 -3502 9 -999 215 4912  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 216 -3519 9 -999 216 4935  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 217 -3535 9 -999 217 4958  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 218 -3551 9 -999 218 4981  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 219 -3567 9 -999 219 5004  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 220 -3584 9 -999 220 5027  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 221 -3600 9 -999 221 5049  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 222 -3616 9 -999 222 5072  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 223 -3633 9 -999 223 5095  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 224 -3649 9 -999 224 5118  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 225 -3665 9 -999 225 5141  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 226 -3681 9 -999 226 5164  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 227 -3698 9 -999 227 5186  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 228 -3714 9 -999 228 5209  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 229 -3730 9 -999 229 5232  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 230 -3747 9 -999 230 5255  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 231 -3763 9 -999 231 5278  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 232 -3779 9 -999 232 5301  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 233 -3796 9 -999 233 5324  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 234 -3812 9 -999 234 5346  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 235 -3828 9 -999 235 5369  
99 9.99E-99 99 9.99E-99 99 9.99E-99 99 9.99E-99 99 -99 236 -3844 9 -999 236 5392  
